User Group, Location, Time, Duration 
u51 u59,in[sudikoff],205,10
u43 u51,in[sudikoff],266,20
u43 u51,in[sudikoff],296,25
u08 u51 u59,in[sudikoff],175,15
u08 u51,in[sudikoff],190,15
u08 u51,in[sudikoff],140,10
u19 u51 u57,in[sudikoff],1395,20
u19 u51 u57,in[sudikoff],1420,15
u19 u51,in[sudikoff],1335,50
