User Group, Location, Time, Duration 
u30 u59,in[hopkins],110,40
u30 u59,in[silsby-rocky],160,20
u30 u59,in[silsby-rocky],190,10
u30 u59,in[silsby-rocky],220,15
u30 u59,in[north-park],270,10
u30 u49,in[baker-berry],1242,20
u30 u49,in[baker-berry],1272,15
u30 u49,in[baker-berry],1297,10
