User Group, Location, Time, Duration 
u31 u59,in[sudikoff],575,10
u13 u59,in[sudikoff],535,10
u13 u59,in[sudikoff],665,10
u13 u59,in[sudikoff],745,20
u13 u59,in[sudikoff],835,25
u13 u59,in[sudikoff],865,10
u13 u59,in[sudikoff],905,15
u13 u59,in[sudikoff],935,15
u13 u59,in[sudikoff],980,10
u13 u59,in[sudikoff],1000,10
u13 u51 u59,in[sudikoff],460,15
u13 u42 u59,in[sudikoff],305,10
u13 u42 u51 u59,in[sudikoff],290,10
