User Group, Location, Time, Duration 
u42 u51,in[sudikoff],220,10
u42 u51,in[sudikoff],1429,10
u13 u42 u59,in[sudikoff],305,10
u13 u42 u51 u59,in[sudikoff],290,10
u13 u42 u51,in[sudikoff],160,15
u13 u42 u51,in[sudikoff],200,10
