User Group, Location, Time, Duration 
u13 u57 u59,in[parkhurst],170,10
u13 u57 u59,in[53_commons],170,10
u13 u36 u57,in[sudikoff],25,20
u13 u36 u57,in[sudikoff],80,10
u13 u36 u57,in[sudikoff],100,10
u13 u36 u57,in[sudikoff],115,10
u13 u36,in[sudikoff],55,15
u13 u36,in[sudikoff],90,10
