User Group, Location, Time, Duration 
u30 u32,in[sudikoff],1177,10
u30 u32 u36 u57,in[sudikoff],1282,10
u05 u30 u32 u36 u49 u57,in[sudikoff],1217,10
u05 u30 u32 u36 u57,in[sudikoff],1232,10
