User Group, Location, Time, Duration 
u22 u49,near[kemeny;,85,15
u22 u49,in[kemeny],110,10
u22 u49,in[kemeny],135,35
u22 u49,in[baker-berry],315,25
u22 u49,in[baker-berry],350,10
u22 u49,in[baker-berry],370,15
u08 u41 u49 u54,in[baker-berry],590,10
u08 u49 u54,in[baker-berry],505,15
u08 u49 u54,in[baker-berry],525,10
u08 u49 u54,in[baker-berry],545,25
u08 u49 u54,in[baker-berry],580,10
u08 u49 u54,in[baker-berry],630,15
u08 u22 u49 u54,in[baker-berry],405,15
