User Group, Location, Time, Duration 
u18 u57,in[sudikoff],975,10
u18 u57,in[north-main],1366,25
u18 u57,in[north-main],1396,10
u18 u57,in[north-main],1411,10
u18 u25,in[sudikoff],920,10
u18 u25,in[sudikoff],940,10
u18 u25,in[sudikoff],960,15
